,TSNE_1,TSNE_2,ClusterName
440,15.97599,22.521948,SCGLU2
441,-4.080146,15.678044,SCGLU2
442,-7.5039124,20.628384,SCGLU2
443,14.107397,20.291265,SCGLU2
444,16.097599,34.032814,SCGLU2
445,-32.88333,-39.803616,SCGLU2
446,12.385961,20.39648,SCGLU2
447,19.606712,40.71575,SCGLU2
448,-31.945768,-41.29939,SCGLU2
449,15.264335,33.262894,SCGLU2
450,10.434738,3.818335,SCGLU2
451,4.570352,17.745033,SCGLU2
452,-33.37239,-38.434795,SCGLU2
453,4.6123075,19.803495,SCGLU2
454,7.785103,27.02407,SCGLU2
455,17.360182,3.0967562,SCGLU2
456,-32.930996,-46.20055,SCGLU2
457,11.200398,27.084782,SCGLU2
458,13.877705,20.58326,SCGLU2
459,11.137307,15.920777,SCGLU2
460,9.854316,28.447098,SCGLU2
461,-1.4204416,24.516808,SCGLU2
462,5.846837,22.346445,SCGLU2
463,16.05508,32.963856,SCGLU2
464,-3.6038187,-2.8970935,SCGLU2
465,-10.035553,20.597898,SCGLU2
466,17.041367,5.900545,SCGLU2
467,5.827404,21.84223,SCGLU2
468,-10.177625,22.898441,SCGLU2
469,3.4991477,30.048412,SCGLU2
470,-6.3576403,19.508726,SCGLU2
471,5.529558,19.175062,SCGLU2
472,5.402715,18.862225,SCGLU2
473,-32.94447,-46.127834,SCGLU2
474,-8.200879,22.328583,SCGLU2
475,-0.95085615,21.084478,SCGLU2
476,12.851407,15.780364,SCGLU2
477,17.966906,4.726482,SCGLU2
478,17.124147,4.7338247,SCGLU2
479,13.233445,21.972698,SCGLU2
480,14.163989,31.32253,SCGLU2
481,-31.685963,-40.622234,SCGLU2
482,12.868093,19.979372,SCGLU2
483,-29.39045,-48.12842,SCGLU2
484,16.62522,5.604357,SCGLU2
485,8.991907,14.118222,SCGLU2
486,6.600607,18.190891,SCGLU2
487,3.6731052,40.42865,SCGLU2
488,10.361754,18.767008,SCGLU2
489,-8.187598,19.868612,SCGLU2
490,11.126398,0.038259394,SCGLU2
491,13.2558155,21.85601,SCGLU2
492,0.4757186,27.44539,SCGLU2
493,12.163553,20.417416,SCGLU2
494,5.804806,22.640957,SCGLU2
495,-10.288609,20.771963,SCGLU2
496,19.189802,23.494026,SCGLU2
497,-3.9471552,19.978926,SCGLU2
498,-23.782516,-48.83344,SCGLU2
499,2.6530497,38.06556,SCGLU2
500,4.813071,17.390905,SCGLU2
501,3.6342883,20.076336,SCGLU2
502,4.358214,19.746078,SCGLU2
503,-35.91131,-41.024776,SCGLU2
504,15.828075,33.20652,SCGLU2
505,1.7902174,37.937096,SCGLU2
506,7.7493215,15.639054,SCGLU2
507,14.48465,33.355923,SCGLU2
