entity_id,state,last_changed
sensor.bed_temperature,24.782940710916666,2025-06-04T18:00:00.000Z
sensor.bed_temperature,24.965896005944444,2025-06-04T19:00:00.000Z
sensor.bed_temperature,25,2025-06-04T20:00:00.000Z
sensor.bed_temperature,24.917037738777776,2025-06-04T21:00:00.000Z
sensor.bed_temperature,24.817030663805554,2025-06-04T22:00:00.000Z
sensor.bed_temperature,24.71702370952778,2025-06-04T23:00:00.000Z
sensor.bed_temperature,24.61786292902778,2025-06-05T00:00:00.000Z
sensor.bed_temperature,24.434019200888887,2025-06-05T01:00:00.000Z
sensor.bed_temperature,24.399999999999995,2025-06-05T02:00:00.000Z
sensor.bed_temperature,24.31699537738889,2025-06-05T03:00:00.000Z
sensor.bed_temperature,24.13397597688889,2025-06-05T04:00:00.000Z
sensor.bed_temperature,24.100000000000005,2025-06-05T05:00:00.000Z
sensor.bed_temperature,23.933947470888885,2025-06-05T06:00:00.000Z
sensor.bed_temperature,23.816966385361113,2025-06-05T07:00:00.000Z
sensor.bed_temperature,23.716959308,2025-06-05T08:00:00.000Z
sensor.bed_temperature,23.7,2025-06-05T09:00:00.000Z
sensor.bed_temperature,23.61694521702778,2025-06-05T10:00:00.000Z
sensor.bed_temperature,23.51693829886111,2025-06-05T11:00:00.000Z
sensor.bed_temperature,23.41693123055555,2025-06-05T12:00:00.000Z
sensor.bed_temperature,23.316924207777777,2025-06-05T13:00:00.000Z
sensor.bed_temperature,23.657563606472223,2025-06-05T14:00:00.000Z
sensor.bed_temperature,24.399999999999995,2025-06-05T15:00:00.000Z
sensor.bed_temperature,24.428101455388887,2025-06-05T16:00:00.000Z
sensor.bed_temperature,24.528108466472222,2025-06-05T17:00:00.000Z
sensor.bed_temperature,24.628115664833334,2025-06-05T18:00:00.000Z
sensor.bed_temperature,24.72812272161111,2025-06-05T19:00:00.000Z
sensor.bed_temperature,24.82812970138889,2025-06-05T20:00:00.000Z
sensor.bed_temperature,24.87186307738889,2025-06-05T21:00:00.000Z
sensor.bed_temperature,24.77185609466667,2025-06-05T22:00:00.000Z
sensor.bed_temperature,24.67184883266667,2025-06-05T23:00:00.000Z
sensor.bed_temperature,24.600000000000005,2025-06-06T00:00:00.000Z
sensor.bed_temperature,24.542857142857144,2025-06-06T01:00:00.000Z
sensor.bed_temperature,24.443654755111112,2025-06-06T02:00:00.000Z
sensor.bed_temperature,24.271820404861113,2025-06-06T03:00:00.000Z
sensor.bed_temperature,24.14362626733333,2025-06-06T04:00:00.000Z
sensor.bed_temperature,23.94361192655556,2025-06-06T05:00:00.000Z
sensor.bed_temperature,23.771798886444444,2025-06-06T06:00:00.000Z
sensor.bed_temperature,23.671791902527776,2025-06-06T07:00:00.000Z
sensor.bed_temperature,23.600000000000005,2025-06-06T08:00:00.000Z
sensor.bed_temperature,23.600000000000005,2025-06-06T09:00:00.000Z
sensor.bed_temperature,23.543526707555557,2025-06-06T11:00:00.000Z
sensor.bed_temperature,23.399999999999995,2025-06-06T12:00:00.000Z
sensor.bed_temperature,23.37174907836111,2025-06-06T13:00:00.000Z
sensor.bed_temperature,23.3,2025-06-06T14:00:00.000Z
sensor.bed_temperature,23.3,2025-06-06T15:00:00.000Z
sensor.bed_temperature,23.356558557055553,2025-06-06T17:00:00.000Z
sensor.bed_temperature,23.584859858833337,2025-06-06T18:00:00.000Z
sensor.bed_temperature,23.884881492583332,2025-06-06T19:00:00.000Z
sensor.bed_temperature,24.128300571333337,2025-06-06T20:00:00.000Z
sensor.bed_temperature,24.2,2025-06-06T21:00:00.000Z
sensor.bed_temperature,24.2,2025-06-06T22:00:00.000Z
sensor.bed_temperature,24.171677927305556,2025-06-06T23:00:00.000Z
sensor.bed_temperature,24.071670526638894,2025-06-07T00:00:00.000Z
sensor.bed_temperature,24,2025-06-07T01:00:00.000Z
sensor.bed_temperature,23.97165671238889,2025-06-07T02:00:00.000Z
sensor.bed_temperature,23.899999999999995,2025-06-07T03:00:00.000Z
sensor.bed_temperature,23.843284381666663,2025-06-07T04:00:00.000Z
sensor.bed_temperature,23.671635123472225,2025-06-07T05:00:00.000Z
sensor.bed_temperature,23.543255894555557,2025-06-07T06:00:00.000Z
sensor.bed_temperature,23.371620787583335,2025-06-07T07:00:00.000Z
sensor.bed_temperature,23.271613704972225,2025-06-07T08:00:00.000Z
sensor.bed_temperature,23.228393421305555,2025-06-07T09:00:00.000Z
sensor.bed_temperature,23.271599553111113,2025-06-07T10:00:00.000Z
sensor.bed_temperature,23.143184928388887,2025-06-07T11:00:00.000Z
sensor.bed_temperature,22.971585497944446,2025-06-07T12:00:00.000Z
sensor.bed_temperature,22.899999999999995,2025-06-07T13:00:00.000Z
sensor.bed_temperature,22.87157100241667,2025-06-07T14:00:00.000Z
sensor.bed_temperature,22.8,2025-06-07T15:00:00.000Z
sensor.bed_temperature,22.8,2025-06-07T16:00:00.000Z
sensor.bed_temperature,23.05605299125,2025-06-07T17:00:00.000Z
sensor.bed_temperature,23.78537172333333,2025-06-07T18:00:00.000Z
sensor.bed_temperature,23.943071028166667,2025-06-07T19:00:00.000Z
sensor.bed_temperature,23.771528538583336,2025-06-07T20:00:00.000Z
sensor.bed_temperature,23.646606891722225,2025-06-07T21:00:00.000Z
sensor.bed_temperature,23.586358566833336,2025-06-07T22:00:00.000Z
sensor.bed_temperature,23.399999999999995,2025-06-07T23:00:00.000Z
sensor.bed_temperature,23.393165305500002,2025-06-08T00:00:00.000Z
sensor.bed_temperature,23.293158024194444,2025-06-08T01:00:00.000Z
sensor.bed_temperature,23.186301500888888,2025-06-08T02:00:00.000Z
sensor.bed_temperature,22.993143611111112,2025-06-08T03:00:00.000Z
sensor.bed_temperature,22.893136521888888,2025-06-08T04:00:00.000Z
sensor.bed_temperature,22.786259718444445,2025-06-08T05:00:00.000Z
sensor.bed_temperature,22.593122649083337,2025-06-08T06:00:00.000Z
sensor.bed_temperature,22.5,2025-06-08T07:00:00.000Z
sensor.bed_temperature,22.48621617972222,2025-06-08T08:00:00.000Z
sensor.bed_temperature,22.3,2025-06-08T09:00:00.000Z
sensor.bed_temperature,22.293094131305555,2025-06-08T10:00:00.000Z
sensor.bed_temperature,22.193086785916666,2025-06-08T11:00:00.000Z
sensor.bed_temperature,22.093079882944448,2025-06-08T12:00:00.000Z
